2952,scans,0000044,DataLength
"header",0034,"lines"
"Date",25-04-2016,"Time",04:12:48 pm
"ID","HAL 7 EPIC LOW ENERGY  #13339","Version",2
"Scans",2
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","SEM","mass",4,4,0.01,100,100,1,1,
"Scan 2","RGA","Temperature","mass",4,4,0.01,100,100,1,1,
"Environment",
"Global","RGA"
"1st-dynode",-4000,"V"
"CRV_range",7,"c/s"
"CRV_resolution",6,"bits"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"channel_1",0.00,"V"
"channel_2",0.00,"V"
"channel_3",0.00,"V"
"channel_4",0.00,"V"
"delta-m",0,"%"
"discriminator",-10,"%"
"electron-energy",70.0,"V"
"emission",180.000,"uA"
"energy",-1.00,"V"
"focus",-200,"V"
"gate_delay",0.1,"uS"
"gate_width",0.0,"uS"
"gating",0,"( 1 = on, 0 = off )"
"gating_invert",0,"( 0 = normal, 1 = invert)"
"mass",4.00,"amu"
"mode-change-delay",1000,"ms"
"multiplier",2600,"V"
"resolution",0,"%"
"Data",2
"Time","ms","Scan 1 : mass 4.00","Scan 2 : mass 4.00",
00:02:06,126851,       15280,      305.91,
00:02:07,127174,       15120,     305.684,
00:02:07,127497,       14760,      305.62,
00:02:07,127819,       14510,       305.7,
00:02:08,128142,       15620,      305.62,
00:02:08,128465,       15420,     305.958,
00:02:08,128787,       15150,     305.716,
00:02:09,129110,       15770,     305.733,
00:02:09,129433,       15670,     305.942,
00:02:09,129755,       14890,     305.797,
00:02:10,130079,       15140,       305.7,
00:02:10,130401,       14640,     305.845,
00:02:10,130724,       15600,      305.91,
00:02:11,131047,       14990,     305.845,
00:02:11,131369,       15170,     305.684,
00:02:11,131692,       15040,     305.861,
00:02:12,132015,       15600,     305.604,
00:02:12,132337,       14630,      305.91,
00:02:12,132660,       15860,     305.958,
00:02:12,132983,       15610,     305.813,
00:02:13,133305,       15860,       305.7,
00:02:13,133629,       15480,     305.894,
00:02:13,133951,       15450,     305.926,
00:02:14,134274,       15540,     305.797,
00:02:14,134597,       14680,     305.765,
00:02:14,134919,       15600,     305.813,
00:02:15,135242,       15740,     305.894,
00:02:15,135565,       15110,     305.829,
00:02:15,135887,       15540,     305.861,
00:02:16,136210,       15620,     305.765,
00:02:16,136533,       15790,     305.749,
00:02:16,136855,       14850,     305.797,
00:02:17,137179,       15120,     305.781,
00:02:17,137501,       15710,     305.797,
00:02:17,137824,       14800,     305.636,
00:02:18,138147,       15520,     305.765,
00:02:18,138469,       15740,     305.845,
00:02:18,138792,       16070,     305.813,
00:02:19,139115,       14990,     305.894,
00:02:19,139437,       15140,     305.781,
00:02:19,139760,       14970,     305.813,
00:02:20,140083,       14510,      305.99,
00:02:20,140405,       14740,     305.829,
00:02:20,140729,       14790,     305.797,
00:02:21,141051,       15950,     305.861,
00:02:21,141374,       16130,     305.894,
00:02:21,141697,       15580,     305.765,
00:02:22,142019,       15780,     305.861,
00:02:22,142342,       15560,     305.942,
00:02:22,142665,       15920,     305.894,
00:02:22,142987,       16220,     305.813,
00:02:23,143310,       16570,     305.974,
00:02:23,143633,       16540,     305.829,
00:02:23,143955,       16870,      305.91,
00:02:24,144279,       16250,     305.829,
00:02:24,144601,       16680,     305.861,
00:02:24,144924,       17000,     305.974,
00:02:25,145247,       16590,     305.845,
00:02:25,145569,       15750,     305.942,
00:02:25,145892,       16930,      305.99,
00:02:26,146215,       16430,     306.087,
00:02:26,146537,       16050,     306.151,
00:02:26,146860,       16320,     305.958,
00:02:27,147183,       15450,     306.135,
00:02:27,147505,       15600,     306.006,
00:02:27,147829,       15220,     306.055,
00:02:28,148151,       15250,      305.99,
00:02:28,148474,       15740,     305.942,
00:02:28,148797,       15840,     306.151,
00:02:29,149119,       15540,     306.248,
00:02:29,149442,       15240,     306.167,
00:02:29,149765,       15860,     306.312,
00:02:30,150087,       14630,     306.361,
00:02:30,150410,       14850,     306.602,
00:02:30,150733,       15380,     306.731,
00:02:31,151055,       15520,     306.779,
00:02:31,151379,       15460,     306.989,
00:02:31,151701,       15480,      307.23,
00:02:32,152024,       15690,     307.697,
00:02:32,152347,       15190,     307.939,
00:02:32,152669,       15590,     308.164,
00:02:32,152992,       15760,      308.39,
00:02:33,153315,       14270,     308.728,
00:02:33,153638,       14840,     309.195,
00:02:33,153960,       15630,     309.678,
00:02:34,154283,       15290,     310.032,
00:02:34,154606,       15390,     310.145,
00:02:34,154929,       14780,     310.644,
00:02:35,155251,       15510,     311.111,
00:02:35,155574,       15740,     311.659,
00:02:35,155897,       15620,      312.11,
00:02:36,156219,       15010,     312.705,
00:02:36,156542,       15910,     313.027,
00:02:36,156865,       15360,     313.623,
00:02:37,157188,       15610,       314.3,
00:02:37,157510,       14870,     314.541,
00:02:37,157833,       14900,     315.153,
00:02:38,158156,       16040,     315.636,
00:02:38,158479,       15190,     315.926,
00:02:38,158801,       15770,     316.602,
00:02:39,159124,       15230,     317.134,
00:02:39,159447,       15680,     317.842,
00:02:39,159770,       15580,     318.406,
00:02:40,160092,       14780,     318.969,
00:02:40,160415,       14620,     319.388,
00:02:40,160738,       15620,     319.968,
00:02:41,161060,       16340,     320.548,
00:02:41,161384,       15290,     321.095,
00:02:41,161706,       15300,     321.578,
00:02:42,162029,       15650,     322.142,
00:02:42,162352,       16510,      322.77,
00:02:42,162674,       14730,     323.655,
00:02:42,162997,       15220,     324.203,
00:02:43,163320,       15180,     324.879,
00:02:43,163642,       15530,      325.33,
00:02:43,163965,       15520,     326.232,
00:02:44,164288,       15560,     326.973,
00:02:44,164610,       14790,     327.407,
00:02:44,164934,       15590,     328.148,
00:02:45,165256,       15370,     328.969,
00:02:45,165579,       15560,     329.565,
00:02:45,165902,       15630,     330.209,
00:02:46,166224,       15070,     330.902,
00:02:46,166547,       14730,      331.53,
00:02:46,166870,       15750,     332.126,
00:02:47,167192,       15340,     332.899,
00:02:47,167515,       14870,     333.253,
00:02:47,167838,       15130,     333.945,
00:02:48,168160,       15220,     334.428,
00:02:48,168484,       15720,      335.04,
00:02:48,168806,       15160,      335.25,
00:02:49,169129,       15160,     335.523,
00:02:49,169452,       15670,      335.62,
00:02:49,169774,       14860,     336.087,
00:02:50,170097,       14420,     336.345,
00:02:50,170420,       15050,     336.602,
00:02:50,170742,       14740,     336.618,
00:02:51,171065,       15370,     336.602,
00:02:51,171388,       14600,     336.989,
00:02:51,171711,       15930,     336.844,
00:02:52,172034,       15310,     337.069,
00:02:52,172356,       14820,     337.021,
00:02:52,172679,       14660,     337.182,
00:02:53,173002,       14530,     337.198,
00:02:53,173324,       14690,     337.037,
00:02:53,173647,       15200,     336.715,
00:02:53,173970,       14910,     336.924,
00:02:54,174292,       14830,     337.101,
00:02:54,174615,       14480,     336.844,
00:02:54,174938,       15150,     336.779,
00:02:55,175261,       14080,     336.844,
00:02:55,175584,       15230,     337.214,
00:02:55,175906,       15530,     337.214,
00:02:56,176229,       15550,     337.279,
00:02:56,176552,       15180,     337.568,
00:02:56,176874,       13920,     337.713,
00:02:57,177197,       14920,     337.842,
00:02:57,177520,       14900,     338.357,
00:02:57,177843,       14710,     338.599,
00:02:58,178165,       15210,     339.066,
00:02:58,178488,       15460,     339.501,
00:02:58,178811,       14620,     339.935,
00:02:59,179134,       15020,     340.402,
00:02:59,179456,       15160,     340.773,
00:02:59,179779,       14850,     341.192,
00:03:00,180102,       14960,     341.707,
00:03:00,180424,       15120,     342.174,
00:03:00,180747,       14540,     342.705,
00:03:01,181070,       14650,     343.317,
00:03:01,181393,       14920,     343.768,
00:03:01,181715,       14710,     344.461,
00:03:02,182039,       15530,     344.992,
00:03:02,182361,       14970,      345.62,
00:03:02,182684,       15050,      346.28,
00:03:03,183007,       15480,     346.908,
00:03:03,183329,       15240,     347.552,
00:03:03,183652,       15030,     348.406,
00:03:03,183975,       14690,     348.969,
00:03:04,184297,       15540,     349.308,
00:03:04,184620,       14180,     349.758,
00:03:04,184943,       14490,     350.016,
00:03:05,185265,       15020,      350.37,
00:03:05,185588,       15050,     350.741,
00:03:05,185911,       15330,     350.821,
00:03:06,186234,       16080,     351.047,
00:03:06,186557,       14760,     351.063,
00:03:06,186879,       15710,     351.353,
00:03:07,187202,       14420,     351.449,
00:03:07,187525,       15050,     351.707,
00:03:07,187847,       15470,     351.578,
00:03:08,188170,       14660,      351.53,
00:03:08,188493,       15980,     351.803,
00:03:08,188815,       15210,     351.626,
00:03:09,189138,       14210,     351.369,
00:03:09,189461,       14840,     351.594,
00:03:09,189784,       14350,     351.546,
00:03:10,190107,       15200,     351.498,
00:03:10,190429,       15340,       351.9,
00:03:10,190752,       14930,      351.61,
00:03:11,191075,       14990,     352.013,
00:03:11,191397,       14910,     352.222,
00:03:11,191720,       15620,     352.254,
00:03:12,192043,       14690,     352.432,
00:03:12,192365,       14980,     352.673,
00:03:12,192688,       14520,     353.124,
00:03:13,193011,       15260,      353.51,
00:03:13,193334,       15080,     353.832,
00:03:13,193657,       15920,     354.283,
00:03:13,193979,       15090,     354.428,
00:03:14,194302,       14830,     354.847,
00:03:14,194625,       14580,      355.33,
00:03:14,194947,       14540,     356.022,
00:03:15,195270,       15950,      356.49,
00:03:15,195593,       15160,     357.214,
00:03:15,195915,       15720,     357.649,
00:03:16,196239,       14950,      358.39,
00:03:16,196561,       15600,     358.824,
00:03:16,196884,       15200,     359.581,
00:03:17,197207,       14400,     360.113,
00:03:17,197529,       14220,     360.805,
00:03:17,197852,       15490,     361.481,
00:03:18,198175,       15020,     362.077,
00:03:18,198497,       15170,     362.721,
00:03:18,198820,       14600,     363.221,
00:03:19,199143,       14760,     363.543,
00:03:19,199465,       15040,     364.042,
00:03:19,199789,       15130,     364.493,
00:03:20,200111,       14990,     364.525,
00:03:20,200434,       14980,     364.895,
00:03:20,200757,       15290,     365.024,
00:03:21,201079,       14410,     365.362,
00:03:21,201402,       15210,       365.7,
